,row_id,reward_a,reward_b
6243,6243,-7.28125,-7.15625
6244,6244,-12.5625,-12.0
6245,6245,-3.0,-3.140625
6246,6246,-4.21875,-5.125
6247,6247,-6.03125,-5.875
6248,6248,-5.78125,-6.8125
6249,6249,-11.4375,-11.875
6250,6250,-9.125,-10.875
6251,6251,-11.4375,-10.875
6252,6252,-10.6875,-10.5625
6253,6253,-10.3125,-12.375
6254,6254,-4.53125,-12.375
6255,6255,-9.25,-8.25
6256,6256,-12.75,-12.5625
6257,6257,-11.6875,-11.875
6258,6258,-11.5625,-11.875
6259,6259,-4.0625,-6.75
6260,6260,-5.21875,-5.15625
6261,6261,-4.28125,-7.78125
6262,6262,-7.53125,-7.25
6263,6263,-4.09375,-10.0625
6264,6264,-4.40625,-7.46875
6265,6265,-9.875,-12.875
6266,6266,-11.9375,-11.875
6267,6267,-9.0,-10.375
6268,6268,-7.03125,-7.59375
6269,6269,-11.75,-12.5
6270,6270,-12.0625,-12.0
6271,6271,-10.25,-10.5625
6272,6272,-10.6875,-11.8125
6273,6273,-5.59375,-9.375
6274,6274,-11.875,-11.8125
6275,6275,-10.4375,-10.8125
6276,6276,-11.125,-11.5
6277,6277,-5.65625,-3.859375
6278,6278,-10.9375,-11.6875
6279,6279,-11.1875,-11.9375
6280,6280,-4.34375,-6.25
6281,6281,-11.875,-12.0625
6282,6282,-6.75,-7.03125
6283,6283,-5.96875,-6.28125
6284,6284,-3.875,-4.84375
6285,6285,-11.625,-11.6875
6286,6286,-7.46875,-9.4375
6287,6287,-4.71875,-5.125
6288,6288,-6.4375,-5.9375
6289,6289,-8.375,-9.9375
6290,6290,-7.625,-10.375
6291,6291,-11.125,-12.125
6292,6292,-10.8125,-10.75
6293,6293,-5.0625,-6.21875
6294,6294,-6.46875,-8.5625
6295,6295,-11.75,-11.1875
6296,6296,-11.6875,-12.125
6297,6297,-10.0625,-11.0
6298,6298,-5.34375,-4.1875
6299,6299,-3.640625,-2.828125
6300,6300,-5.40625,-8.875
6301,6301,-11.5625,-12.875
6302,6302,-5.84375,-7.125
6303,6303,-6.9375,-7.625
6304,6304,-7.125,-8.125
6305,6305,-7.53125,-8.0
6306,6306,-11.1875,-11.875
6307,6307,-3.921875,-5.03125
6308,6308,-5.21875,-6.21875
6309,6309,-8.0625,-7.0
6310,6310,-11.125,-10.75
6311,6311,-10.9375,-10.75
6312,6312,-11.75,-12.1875
6313,6313,-2.671875,-3.3125
6314,6314,-10.4375,-9.3125
6315,6315,-11.875,-9.625
6316,6316,-3.5625,-3.734375
6317,6317,-2.921875,-6.96875
6318,6318,-11.5,-11.375
6319,6319,-11.0625,-10.75
6320,6320,-3.515625,-5.4375
6321,6321,-11.0,-11.8125
6322,6322,-10.125,-10.6875
6323,6323,-4.625,-4.09375
6324,6324,-4.375,-6.21875
6325,6325,-9.3125,-9.0
6326,6326,-4.375,-9.9375
6327,6327,-4.8125,-8.5
6328,6328,-11.625,-11.375
6329,6329,-4.46875,-5.3125
6330,6330,-6.5625,-6.03125
6331,6331,-7.84375,-10.125
6332,6332,-11.75,-11.6875
6333,6333,-8.25,-7.0
6334,6334,-11.875,-11.875
6335,6335,-11.875,-10.0625
6336,6336,-10.6875,-10.0625
6337,6337,-11.6875,-11.3125
6338,6338,-4.03125,-3.15625
6339,6339,-5.0625,-6.0
6340,6340,-9.875,-12.0625
6341,6341,-10.9375,-10.75
6342,6342,-10.75,-11.25
6343,6343,-11.75,-11.6875
6344,6344,-4.65625,-5.28125
6345,6345,-11.5625,-12.125
6346,6346,-5.84375,-11.75
6347,6347,-5.625,-7.0625
6348,6348,-11.0625,-10.8125
6349,6349,-5.84375,-8.5
6350,6350,-7.875,-7.5625
6351,6351,-10.5,-11.5
6352,6352,-4.8125,-9.4375
6353,6353,-9.75,-9.8125
6354,6354,-11.0,-11.9375
6355,6355,-11.375,-11.3125
6356,6356,-11.0,-10.9375
6357,6357,-6.625,-6.75
6358,6358,-11.3125,-10.875
6359,6359,-5.15625,-5.75
6360,6360,-9.9375,-9.5
6361,6361,-7.15625,-7.15625
6362,6362,-11.9375,-11.25
6363,6363,-5.65625,-3.9375
6364,6364,-11.6875,-10.0625
6365,6365,-11.0625,-11.3125
6366,6366,-9.375,-9.5625
6367,6367,-9.625,-9.6875
6368,6368,-6.125,-4.75
6369,6369,-7.71875,-6.875
6370,6370,-7.59375,-7.65625
6371,6371,-12.375,-13.0
6372,6372,-9.125,-10.4375
6373,6373,-2.6875,-3.390625
6374,6374,-7.71875,-11.375
6375,6375,-8.75,-9.875
6376,6376,-6.84375,-9.5
6377,6377,-5.28125,-5.53125
6378,6378,-11.1875,-12.3125
6379,6379,-12.125,-11.1875
6380,6380,-12.0625,-12.1875
6381,6381,-7.71875,-8.625
6382,6382,-4.34375,-4.6875
6383,6383,-12.5625,-11.875
6384,6384,-6.5625,-6.71875
6385,6385,-5.625,-5.8125
6386,6386,-5.5625,-3.75
6387,6387,-7.15625,-7.6875
6388,6388,-10.875,-9.8125
6389,6389,-9.8125,-11.4375
6390,6390,-4.875,-10.875
6391,6391,-3.46875,-4.6875
6392,6392,-5.15625,-5.96875
6393,6393,-12.25,-12.25
6394,6394,-6.90625,-6.71875
6395,6395,-9.1875,-8.9375
6396,6396,-11.5,-12.1875
6397,6397,-11.8125,-11.875
6398,6398,-5.75,-7.6875
6399,6399,-5.5,-5.15625
6400,6400,-7.1875,-7.6875
6401,6401,-12.25,-11.875
6402,6402,-6.4375,-7.21875
6403,6403,-10.0625,-9.0625
6404,6404,-11.875,-12.0
6405,6405,-11.3125,-12.1875
6406,6406,-5.65625,-4.8125
6407,6407,-8.875,-8.8125
6408,6408,-6.65625,-6.15625
6409,6409,-6.6875,-8.125
6410,6410,-6.9375,-10.625
6411,6411,-5.28125,-5.96875
6412,6412,-5.96875,-12.6875
6413,6413,-11.0625,-10.5
6414,6414,-11.0625,-10.25
6415,6415,-4.9375,-6.0
6416,6416,-8.5,-9.4375
6417,6417,-11.25,-10.75
6418,6418,-4.65625,-5.15625
6419,6419,-3.765625,-3.53125
6420,6420,-2.890625,-4.9375
6421,6421,-11.75,-11.6875
6422,6422,-8.625,-9.375
6423,6423,-10.4375,-11.125
6424,6424,-6.25,-11.5625
6425,6425,-11.5,-12.25
6426,6426,-6.5,-7.53125
6427,6427,-4.875,-5.53125
6428,6428,-5.125,-11.3125
6429,6429,-5.53125,-6.28125
6430,6430,-9.1875,-9.5625
6431,6431,-10.5,-11.9375
6432,6432,-6.53125,-5.5625
6433,6433,-7.28125,-8.625
6434,6434,-6.8125,-8.75
6435,6435,-10.1875,-10.9375
6436,6436,-10.25,-11.75
6437,6437,-12.0,-11.5625
6438,6438,-10.25,-10.6875
6439,6439,-7.03125,-7.71875
6440,6440,-7.21875,-8.25
6441,6441,-11.5,-11.875
6442,6442,-7.21875,-6.59375
6443,6443,-5.96875,-10.8125
6444,6444,-10.5,-12.4375
6445,6445,-12.1875,-11.75
6446,6446,-8.0,-9.75
6447,6447,-11.375,-10.875
6448,6448,-11.0625,-10.4375
6449,6449,-8.6875,-9.125
6450,6450,-9.875,-11.8125
6451,6451,-8.25,-8.0
6452,6452,-10.4375,-10.8125
6453,6453,-8.25,-7.4375
6454,6454,-9.3125,-11.125
6455,6455,-11.0,-11.0
6456,6456,-12.1875,-11.0625
6457,6457,-12.0,-12.1875
6458,6458,-6.46875,-6.40625
6459,6459,-11.3125,-12.0625
6460,6460,-11.6875,-11.4375
6461,6461,-10.25,-9.875
6462,6462,-4.0,-4.625
6463,6463,-11.875,-12.25
6464,6464,-7.625,-7.9375
6465,6465,-11.4375,-10.5
6466,6466,-11.125,-10.6875
6467,6467,-4.4375,-6.1875
6468,6468,-9.125,-10.5625
6469,6469,-11.5,-11.875
6470,6470,-6.65625,-11.625
6471,6471,-7.40625,-7.90625
6472,6472,-6.21875,-5.96875
6473,6473,-5.5,-4.9375
6474,6474,-10.125,-11.125
6475,6475,-4.0625,-5.0
6476,6476,-6.6875,-6.875
6477,6477,-7.4375,-8.0
6478,6478,-5.84375,-4.75
6479,6479,-4.15625,-5.1875
6480,6480,-7.84375,-10.4375
6481,6481,-3.59375,-4.84375
6482,6482,-7.15625,-9.0
6483,6483,-5.28125,-6.09375
6484,6484,-4.71875,-3.890625
6485,6485,-4.0625,-3.46875
6486,6486,-8.125,-5.0
6487,6487,-11.4375,-12.0
6488,6488,-6.5625,-6.0
6489,6489,-4.5625,-4.5
6490,6490,-11.5,-12.125
6491,6491,-10.0,-11.5
6492,6492,-10.75,-12.125
6493,6493,-6.6875,-5.09375
6494,6494,-6.53125,-6.1875
6495,6495,-4.84375,-4.78125
6496,6496,-12.125,-12.0625
6497,6497,-9.625,-9.625
6498,6498,-9.3125,-9.6875
6499,6499,-10.125,-12.0
6500,6500,-7.96875,-9.9375
6501,6501,-5.5,-10.5625
6502,6502,-6.15625,-5.625
6503,6503,-3.359375,-4.28125
6504,6504,-11.9375,-11.9375
6505,6505,-9.625,-9.5
6506,6506,-5.53125,-5.5625
6507,6507,-8.375,-9.75
6508,6508,-8.3125,-8.0
6509,6509,-8.375,-10.375
6510,6510,-4.75,-3.8125
6511,6511,-5.78125,-11.3125
6512,6512,-4.3125,-5.46875
6513,6513,-7.1875,-7.25
6514,6514,-5.15625,-5.71875
6515,6515,-2.984375,-6.0625
6516,6516,-11.6875,-12.25
6517,6517,-11.75,-11.4375
6518,6518,-6.0,-6.625
6519,6519,-9.5,-9.75
6520,6520,-11.4375,-11.875
6521,6521,-11.8125,-12.625
6522,6522,-9.9375,-10.3125
6523,6523,-10.75,-10.3125
6524,6524,-8.625,-9.5
6525,6525,-7.8125,-7.5625
6526,6526,-3.9375,-4.84375
6527,6527,-7.8125,-7.28125
6528,6528,-7.71875,-6.5
6529,6529,-5.59375,-6.875
6530,6530,-4.78125,-5.71875
6531,6531,-3.75,-5.0
6532,6532,-8.625,-9.0
6533,6533,-5.25,-5.375
6534,6534,-10.4375,-10.8125
6535,6535,-7.59375,-8.0625
6536,6536,-6.3125,-6.59375
6537,6537,-5.34375,-9.8125
6538,6538,-11.1875,-10.625
6539,6539,-6.84375,-9.1875
6540,6540,-4.6875,-5.21875
6541,6541,-4.625,-9.625
6542,6542,-11.875,-12.125
6543,6543,-6.46875,-9.75
6544,6544,-8.25,-11.6875
6545,6545,-12.5,-12.25
6546,6546,-13.1875,-12.375
6547,6547,-9.8125,-10.6875
6548,6548,-8.875,-11.375
6549,6549,-4.78125,-7.03125
6550,6550,-12.25,-12.125
6551,6551,-9.5625,-11.75
6552,6552,-4.65625,-4.65625
6553,6553,-11.0625,-10.6875
6554,6554,-7.0625,-7.625
6555,6555,-9.0,-11.375
6556,6556,-3.453125,-4.15625
6557,6557,-11.1875,-12.0625
6558,6558,-6.09375,-5.59375
6559,6559,-9.6875,-9.8125
6560,6560,-6.96875,-8.0
6561,6561,-11.5,-12.0
6562,6562,-3.453125,-3.78125
6563,6563,-11.25,-11.0
6564,6564,-8.1875,-9.4375
6565,6565,-8.5,-10.875
6566,6566,-11.8125,-12.8125
6567,6567,-11.0625,-12.0
6568,6568,-5.625,-9.125
6569,6569,-5.125,-9.875
6570,6570,-9.5625,-10.625
6571,6571,-4.4375,-4.5625
6572,6572,-10.5,-10.5
6573,6573,-11.4375,-11.5
6574,6574,-10.875,-10.5625
6575,6575,-10.9375,-10.8125
6576,6576,-11.75,-12.5
6577,6577,-12.0,-12.3125
6578,6578,-2.515625,-4.5
6579,6579,-11.25,-11.5625
6580,6580,-4.53125,-11.6875
6581,6581,-6.125,-6.8125
6582,6582,-8.9375,-10.125
6583,6583,-11.75,-11.625
6584,6584,-11.1875,-10.5
6585,6585,-5.6875,-5.4375
6586,6586,-9.875,-11.625
6587,6587,-10.5,-11.1875
6588,6588,-9.125,-10.6875
6589,6589,-7.78125,-8.1875
6590,6590,-11.125,-12.375
6591,6591,-11.9375,-11.5625
6592,6592,-7.5625,-7.8125
6593,6593,-5.0625,-10.75
6594,6594,-6.15625,-4.90625
6595,6595,-4.1875,-5.5625
6596,6596,-5.65625,-12.6875
6597,6597,-7.53125,-7.1875
6598,6598,-4.8125,-4.84375
6599,6599,-8.875,-5.71875
6600,6600,-10.6875,-10.4375
6601,6601,-11.375,-10.0625
6602,6602,-7.4375,-7.71875
6603,6603,-11.25,-10.25
6604,6604,-7.8125,-8.5625
6605,6605,-3.265625,-5.4375
6606,6606,-5.1875,-5.28125
6607,6607,-10.125,-10.125
6608,6608,-12.1875,-12.0
6609,6609,-9.6875,-11.0
6610,6610,-8.125,-11.125
6611,6611,-11.4375,-10.1875
6612,6612,-9.75,-9.875
6613,6613,-9.25,-11.4375
6614,6614,-9.875,-10.0
6615,6615,-7.15625,-8.3125
6616,6616,-12.1875,-11.9375
6617,6617,-4.40625,-4.625
6618,6618,-4.9375,-11.375
6619,6619,-5.09375,-6.09375
6620,6620,-8.25,-8.4375
6621,6621,-9.625,-9.6875
6622,6622,-11.4375,-11.125
6623,6623,-12.1875,-10.9375
6624,6624,-6.75,-12.8125
6625,6625,-11.0625,-11.625
6626,6626,-3.5625,-3.671875
6627,6627,-10.8125,-12.0
6628,6628,-11.6875,-12.25
6629,6629,-7.34375,-7.78125
6630,6630,-11.3125,-11.1875
6631,6631,-11.625,-10.3125
6632,6632,-5.0,-6.5
6633,6633,-11.8125,-11.375
6634,6634,-4.375,-4.65625
6635,6635,-12.8125,-12.625
6636,6636,-7.78125,-8.125
6637,6637,-7.9375,-6.75
6638,6638,-2.65625,-3.625
6639,6639,-11.625,-12.375
6640,6640,-8.0,-7.75
6641,6641,-3.4375,-3.984375
6642,6642,-7.5625,-10.0625
6643,6643,-10.625,-10.75
6644,6644,-8.0625,-10.6875
6645,6645,-8.3125,-7.96875
6646,6646,-11.5,-12.0
6647,6647,-6.125,-5.53125
6648,6648,-3.390625,-3.96875
6649,6649,-6.71875,-11.6875
6650,6650,-4.9375,-5.75
6651,6651,-10.1875,-12.5
6652,6652,-9.8125,-10.1875
6653,6653,-9.0,-7.6875
6654,6654,-5.8125,-6.59375
6655,6655,-4.3125,-4.71875
6656,6656,-7.4375,-7.375
6657,6657,-6.4375,-5.6875
6658,6658,-8.8125,-11.5
6659,6659,-7.5625,-12.4375
6660,6660,-12.0625,-12.0
6661,6661,-9.8125,-11.3125
6662,6662,-11.125,-11.875
6663,6663,-4.15625,-4.375
6664,6664,-8.5625,-8.1875
6665,6665,-11.6875,-11.4375
6666,6666,-12.75,-12.9375
6667,6667,-8.3125,-11.625
6668,6668,-4.65625,-8.9375
6669,6669,-5.5,-6.0
6670,6670,-5.53125,-7.28125
6671,6671,-11.1875,-11.1875
6672,6672,-5.6875,-6.0625
6673,6673,-10.0625,-10.3125
6674,6674,-11.0625,-10.75
6675,6675,-6.9375,-7.46875
6676,6676,-9.5625,-9.8125
6677,6677,-10.3125,-10.1875
6678,6678,-6.0,-7.6875
6679,6679,-9.5,-10.1875
6680,6680,-7.8125,-8.4375
6681,6681,-4.5625,-4.375
6682,6682,-11.6875,-10.9375
6683,6683,-9.75,-6.09375
6684,6684,-9.75,-10.4375
6685,6685,-10.3125,-10.5
6686,6686,-5.78125,-10.9375
6687,6687,-10.75,-10.3125
6688,6688,-12.4375,-12.125
6689,6689,-10.9375,-11.8125
6690,6690,-4.96875,-5.25
6691,6691,-12.0,-10.9375
6692,6692,-10.375,-10.375
6693,6693,-5.3125,-5.09375
6694,6694,-6.71875,-10.25
6695,6695,-3.59375,-4.375
6696,6696,-3.390625,-5.59375
6697,6697,-10.1875,-10.8125
6698,6698,-6.9375,-9.9375
6699,6699,-10.5625,-10.5
6700,6700,-10.8125,-11.375
6701,6701,-12.1875,-11.875
6702,6702,-12.125,-12.0625
6703,6703,-5.0,-7.53125
6704,6704,-10.5625,-11.6875
6705,6705,-3.8125,-3.75
6706,6706,-6.9375,-8.0625
6707,6707,-8.9375,-9.9375
6708,6708,-7.53125,-9.375
6709,6709,-9.8125,-10.375
6710,6710,-5.90625,-4.84375
6711,6711,-7.125,-7.34375
6712,6712,-6.78125,-6.65625
6713,6713,-11.125,-11.0
6714,6714,-12.875,-12.625
6715,6715,-11.0625,-12.1875
6716,6716,-9.375,-9.3125
6717,6717,-5.34375,-4.15625
6718,6718,-10.375,-11.875
6719,6719,-11.625,-11.4375
6720,6720,-9.5,-10.625
6721,6721,-11.0625,-10.9375
6722,6722,-4.71875,-6.59375
6723,6723,-8.5625,-10.6875
6724,6724,-9.875,-9.0625
6725,6725,-6.25,-8.9375
6726,6726,-10.875,-10.5625
6727,6727,-4.1875,-4.21875
6728,6728,-6.78125,-6.9375
6729,6729,-4.25,-5.0625
6730,6730,-10.5,-10.625
6731,6731,-9.25,-6.625
6732,6732,-7.25,-9.8125
6733,6733,-6.75,-7.125
6734,6734,-8.3125,-8.625
6735,6735,-3.5,-5.0625
6736,6736,-5.6875,-12.1875
6737,6737,-5.8125,-7.78125
6738,6738,-10.9375,-11.0
6739,6739,-10.625,-11.9375
6740,6740,-10.8125,-12.5625
6741,6741,-6.09375,-12.0625
6742,6742,-12.125,-11.875
6743,6743,-5.28125,-6.28125
6744,6744,-7.90625,-11.375
6745,6745,-12.4375,-12.3125
6746,6746,-7.84375,-8.75
6747,6747,-6.0,-4.21875
6748,6748,-3.1875,-3.890625
6749,6749,-6.125,-8.8125
6750,6750,-11.75,-12.25
6751,6751,-6.125,-11.5
6752,6752,-5.15625,-6.625
6753,6753,-10.4375,-11.25
6754,6754,-8.125,-6.90625
6755,6755,-12.25,-11.0625
6756,6756,-10.1875,-10.75
6757,6757,-11.3125,-11.75
6758,6758,-4.5625,-5.25
6759,6759,-9.125,-8.875
6760,6760,-11.8125,-11.75
6761,6761,-11.5,-12.5625
6762,6762,-5.90625,-7.03125
6763,6763,-7.65625,-7.03125
6764,6764,-9.75,-8.625
6765,6765,-11.1875,-11.6875
6766,6766,-11.6875,-11.625
6767,6767,-12.0625,-11.625
6768,6768,-10.0625,-10.4375
6769,6769,-11.9375,-11.375
6770,6770,-9.3125,-10.1875
6771,6771,-8.125,-9.3125
6772,6772,-10.75,-10.375
6773,6773,-11.5,-11.4375
6774,6774,-12.0625,-11.8125
6775,6775,-10.3125,-9.4375
6776,6776,-7.78125,-8.5
6777,6777,-11.25,-11.5625
6778,6778,-5.78125,-10.875
6779,6779,-9.0,-5.65625
6780,6780,-6.40625,-8.9375
6781,6781,-11.5,-11.625
6782,6782,-6.3125,-6.15625
6783,6783,-10.375,-11.25
6784,6784,-10.75,-10.4375
6785,6785,-6.375,-9.5
6786,6786,-9.9375,-11.3125
6787,6787,-10.0,-11.5
6788,6788,-6.5,-4.53125
6789,6789,-11.5625,-11.875
6790,6790,-9.375,-9.625
6791,6791,-4.09375,-3.640625
6792,6792,-11.125,-9.6875
6793,6793,-10.0625,-9.625
6794,6794,-12.4375,-12.375
6795,6795,-3.453125,-4.78125
6796,6796,-6.0,-11.125
6797,6797,-10.0,-7.5
6798,6798,-6.875,-7.8125
6799,6799,-7.5625,-8.3125
6800,6800,-6.84375,-10.125
6801,6801,-12.4375,-11.5
6802,6802,-5.09375,-5.53125
6803,6803,-6.96875,-7.28125
6804,6804,-5.34375,-6.40625
6805,6805,-11.3125,-11.5625
6806,6806,-10.5,-9.3125
6807,6807,-6.875,-7.65625
6808,6808,-12.0,-12.1875
6809,6809,-9.0625,-9.375
6810,6810,-11.9375,-11.8125
6811,6811,-12.875,-12.8125
6812,6812,-9.625,-10.625
6813,6813,-7.40625,-9.6875
6814,6814,-12.0,-11.4375
6815,6815,-7.625,-7.5
6816,6816,-4.375,-5.75
6817,6817,-9.25,-10.75
6818,6818,-6.125,-12.5
6819,6819,-4.46875,-4.4375
6820,6820,-9.875,-11.6875
6821,6821,-12.0625,-11.1875
6822,6822,-9.375,-9.125
6823,6823,-2.84375,-2.890625
6824,6824,-10.1875,-10.125
6825,6825,-5.28125,-5.25
6826,6826,-9.5625,-11.4375
6827,6827,-6.1875,-6.5
6828,6828,-8.375,-11.5
6829,6829,-8.9375,-9.0625
6830,6830,-10.125,-10.375
6831,6831,-9.5,-11.5
6832,6832,-10.5625,-11.375
6833,6833,-6.78125,-7.59375
6834,6834,-12.0625,-12.5
6835,6835,-5.3125,-6.90625
6836,6836,-5.75,-6.4375
6837,6837,-5.625,-6.0625
6838,6838,-6.5,-6.625
6839,6839,-10.5625,-12.4375
6840,6840,-7.25,-8.0625
6841,6841,-6.3125,-3.6875
6842,6842,-9.9375,-11.4375
6843,6843,-6.90625,-9.3125
6844,6844,-4.125,-5.0
6845,6845,-4.65625,-5.78125
6846,6846,-8.5625,-9.3125
6847,6847,-6.21875,-5.6875
6848,6848,-9.4375,-11.25
6849,6849,-4.1875,-3.875
6850,6850,-9.9375,-11.4375
6851,6851,-9.5625,-10.25
6852,6852,-5.84375,-5.28125
6853,6853,-10.8125,-12.0625
6854,6854,-9.5625,-9.0625
6855,6855,-3.890625,-4.4375
6856,6856,-11.25,-12.0
6857,6857,-9.6875,-10.125
6858,6858,-8.875,-9.6875
6859,6859,-10.4375,-11.1875
6860,6860,-9.0,-10.75
6861,6861,-11.1875,-10.4375
6862,6862,-5.375,-4.84375
6863,6863,-10.5,-10.25
6864,6864,-8.25,-8.1875
6865,6865,-3.859375,-9.25
6866,6866,-4.15625,-6.0
6867,6867,-5.03125,-5.34375
6868,6868,-10.875,-11.3125
6869,6869,-4.59375,-9.25
6870,6870,-9.4375,-9.4375
6871,6871,-4.6875,-5.125
6872,6872,-11.3125,-12.5
6873,6873,-5.0,-5.71875
6874,6874,-6.75,-7.21875
6875,6875,-10.5625,-10.75
6876,6876,-9.4375,-11.875
6877,6877,-5.78125,-5.875
6878,6878,-11.0625,-11.6875
6879,6879,-8.5,-9.875
6880,6880,-10.3125,-10.5
6881,6881,-7.1875,-7.15625
6882,6882,-3.953125,-5.5
6883,6883,-9.9375,-11.5
6884,6884,-6.375,-6.46875
6885,6885,-6.65625,-6.625
6886,6886,-12.4375,-12.125
6887,6887,-5.53125,-8.75
6888,6888,-3.484375,-3.03125
6889,6889,-11.5625,-12.3125
6890,6890,-9.9375,-10.5625
6891,6891,-8.0,-8.9375
6892,6892,-11.625,-12.3125
6893,6893,-4.25,-10.375
6894,6894,-4.375,-3.421875
6895,6895,-10.25,-8.625
6896,6896,-8.9375,-11.5625
6897,6897,-4.84375,-6.8125
6898,6898,-8.8125,-7.6875
6899,6899,-10.75,-10.9375
6900,6900,-8.0625,-7.21875
6901,6901,-10.625,-11.25
6902,6902,-10.0,-10.8125
6903,6903,-8.8125,-10.25
6904,6904,-7.09375,-10.5625
6905,6905,-4.21875,-11.625
6906,6906,-10.9375,-11.3125
6907,6907,-4.9375,-4.28125
6908,6908,-12.1875,-10.625
6909,6909,-4.84375,-6.21875
6910,6910,-5.3125,-6.75
6911,6911,-6.3125,-8.4375
6912,6912,-9.9375,-9.625
6913,6913,-12.0625,-11.4375
6914,6914,-11.9375,-11.3125
6915,6915,-3.96875,-5.625
6916,6916,-5.1875,-4.09375
6917,6917,-7.0,-7.6875
6918,6918,-6.28125,-8.0625
6919,6919,-9.5,-9.6875
6920,6920,-5.25,-11.75
6921,6921,-2.515625,-3.53125
6922,6922,-11.3125,-10.125
6923,6923,-10.8125,-11.0
6924,6924,-5.96875,-7.46875
6925,6925,-6.6875,-4.75
6926,6926,-5.0625,-7.1875
6927,6927,-11.5625,-12.0
6928,6928,-7.03125,-12.0625
6929,6929,-12.5,-12.375
6930,6930,-9.4375,-10.125
6931,6931,-11.3125,-11.6875
6932,6932,-6.9375,-5.78125
6933,6933,-6.75,-6.28125
6934,6934,-11.6875,-11.6875
6935,6935,-12.6875,-12.9375
6936,6936,-9.125,-9.125
6937,6937,-12.5625,-12.875
6938,6938,-5.125,-5.25
6939,6939,-6.4375,-9.375
6940,6940,-8.3125,-10.0625
6941,6941,-4.1875,-9.9375
6942,6942,-1.671875,-1.90625
6943,6943,-10.0625,-10.25
6944,6944,-7.75,-7.34375
6945,6945,-10.0,-10.8125
6946,6946,-9.9375,-9.75
6947,6947,-10.6875,-10.8125
6948,6948,-5.5,-5.3125
6949,6949,-10.4375,-12.5
6950,6950,-9.4375,-9.875
6951,6951,-9.25,-12.0625
6952,6952,-1.8203125,-3.84375
6953,6953,-10.375,-12.25
6954,6954,-7.0,-10.9375
6955,6955,-3.890625,-3.484375
6956,6956,-2.375,-3.828125
6957,6957,-5.71875,-6.0625
6958,6958,-7.03125,-8.0625
6959,6959,-11.25,-11.9375
6960,6960,-9.0625,-9.4375
6961,6961,-6.25,-8.75
6962,6962,-4.28125,-4.75
6963,6963,-11.1875,-9.4375
6964,6964,-9.6875,-9.8125
6965,6965,-8.625,-8.6875
6966,6966,-6.4375,-7.15625
6967,6967,-11.875,-12.1875
6968,6968,-4.9375,-6.21875
6969,6969,-2.6875,-4.125
6970,6970,-3.3125,-5.9375
6971,6971,-12.0625,-12.25
6972,6972,-10.375,-10.3125
6973,6973,-8.1875,-8.625
6974,6974,-10.0625,-10.0625
6975,6975,-11.375,-11.0
6976,6976,-1.2265625,-2.84375
6977,6977,-10.3125,-10.1875
6978,6978,-5.75,-6.0625
6979,6979,-11.5,-12.125
6980,6980,-11.9375,-12.1875
6981,6981,-10.5625,-12.125
6982,6982,-5.625,-5.1875
6983,6983,-6.625,-6.15625
6984,6984,-3.53125,-4.1875
6985,6985,-10.0,-11.875
6986,6986,-3.96875,-7.15625
6987,6987,-10.75,-11.3125
6988,6988,-4.03125,-6.125
6989,6989,-11.5,-10.5
6990,6990,-4.15625,-4.1875
6991,6991,-6.65625,-11.9375
6992,6992,-4.90625,-9.25
6993,6993,-6.4375,-7.34375
6994,6994,-12.4375,-12.75
6995,6995,-6.5,-8.625
6996,6996,-10.1875,-11.1875
6997,6997,-6.84375,-8.4375
6998,6998,-6.71875,-11.5625
6999,6999,-5.4375,-10.9375
7000,7000,-5.90625,-6.1875
7001,7001,-9.0625,-8.8125
7002,7002,-10.8125,-10.5
7003,7003,-7.96875,-8.625
7004,7004,-5.625,-5.25
7005,7005,-9.875,-10.3125
7006,7006,-10.5625,-11.9375
7007,7007,-7.375,-8.5625
7008,7008,-4.5,-4.75
7009,7009,-4.9375,-5.125
7010,7010,-3.984375,-4.15625
7011,7011,-11.0,-10.5
7012,7012,-7.46875,-8.9375
7013,7013,-4.8125,-5.8125
7014,7014,-5.1875,-7.46875
7015,7015,-10.0625,-9.625
7016,7016,-11.1875,-11.3125
7017,7017,-4.0625,-6.40625
7018,7018,-6.4375,-4.8125
7019,7019,-12.0625,-12.6875
7020,7020,-7.59375,-7.75
7021,7021,-6.78125,-8.25
7022,7022,-11.9375,-11.3125
7023,7023,-10.625,-11.5625
7024,7024,-4.875,-4.90625
7025,7025,-7.90625,-8.0
7026,7026,-8.375,-8.75
7027,7027,-6.8125,-8.25
7028,7028,-6.40625,-6.71875
7029,7029,-3.984375,-4.9375
7030,7030,-8.625,-9.5
7031,7031,-12.3125,-11.9375
7032,7032,-4.375,-3.421875
7033,7033,-11.6875,-10.9375
7034,7034,-3.953125,-4.6875
7035,7035,-9.5,-9.625
7036,7036,-9.125,-11.4375
7037,7037,-9.25,-11.5
7038,7038,-5.75,-6.28125
7039,7039,-6.875,-7.0
7040,7040,-10.9375,-11.1875
7041,7041,-4.875,-7.5625
7042,7042,-11.0,-11.5
7043,7043,-3.0,-5.0625
7044,7044,-3.953125,-4.21875
7045,7045,-10.9375,-10.75
7046,7046,-3.46875,-4.65625
7047,7047,-6.75,-8.0625
7048,7048,-7.875,-6.5
7049,7049,-6.625,-6.09375
7050,7050,-2.546875,-3.421875
7051,7051,-10.375,-10.8125
7052,7052,-8.1875,-7.25
7053,7053,-10.3125,-11.125
7054,7054,-9.8125,-9.6875
